realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
174,0.21299,0.4416,0.48763,0.1248,0.0235,1129,0.00018857,888,0.00012957,0.11506,241,0.00040593,0.097829
175,0.21785,0.44731,0.49259,0.1296,0.0235,1146,0.00018995,895,0.00012928,0.1157,251,0.00040628,0.10198
176,0.22281,0.45312,0.49754,0.1344,0.0235,1161,0.00019179,900,0.00012993,0.11694,261,0.00040509,0.10573
177,0.22785,0.45899,0.5025,0.1392,0.0235,1179,0.00019313,900,0.00012933,0.1164,279,0.00039893,0.1113
178,0.23301,0.465,0.50745,0.144,0.0235,1192,0.00019537,905,0.00013051,0.11811,287,0.00039988,0.11477
179,0.23827,0.47106,0.51241,0.1488,0.0235,1205,0.00019764,902,0.00013116,0.1183,303,0.00039556,0.11985
180,0.2437,0.47721,0.51753,0.1536,0.0235,1226,0.00019859,919,0.00013134,0.12071,307,0.00039988,0.12276
181,0.24921,0.48339,0.52266,0.1584,0.0235,1242,0.0002005,924,0.00013168,0.12168,318,0.00040045,0.12734
182,0.25485,0.48972,0.52779,0.1632,0.0235,1263,0.00020163,936,0.00013133,0.12292,327,0.00040287,0.13174
183,0.26058,0.4961,0.53291,0.168,0.0235,1286,0.00020245,951,0.00013122,0.12479,335,0.00040464,0.13556
184,0.26644,0.50265,0.53803,0.1728,0.0235,1310,0.00020316,0,NaN,0,1310,0.00020316,0.26614
185,0.2724,0.50926,0.54315,0.1776,0.0235,1310,0.00020793,0,NaN,0,1310,0.00020793,0.27239
186,0.2785,0.51603,0.54826,0.1824,0.0235,1310,0.00021258,0,NaN,0,1310,0.00021258,0.27849
187,0.2847,0.52285,0.55336,0.1872,0.0235,1310,0.00021731,0,NaN,0,1310,0.00021731,0.28468
188,0.29105,0.52983,0.55847,0.192,0.0235,1310,0.00022215,0,NaN,0,1310,0.00022215,0.29102
189,0.2975,0.53687,0.56357,0.1968,0.0235,1310,0.00022708,0,NaN,0,1310,0.00022708,0.29747
190,0.3041,0.54409,0.56867,0.2016,0.0235,1310,0.00023211,0,NaN,0,1310,0.00023211,0.30407
191,0.31082,0.55139,0.57376,0.2064,0.0235,1310,0.00023724,0,NaN,0,1310,0.00023724,0.31078
192,0.31769,0.55885,0.57886,0.2112,0.0235,1310,0.00024248,0,NaN,0,1310,0.00024248,0.31765
193,0.32468,0.56637,0.58396,0.216,0.0235,1310,0.00024781,0,NaN,0,1310,0.00024781,0.32463
194,0.33183,0.57405,0.58905,0.2208,0.0235,1310,0.00025327,0,NaN,0,1310,0.00025327,0.33178
195,0.33913,0.58185,0.59415,0.2256,0.0235,1310,0.00025884,0,NaN,0,1310,0.00025884,0.33907
196,0.34658,0.58977,0.59926,0.2304,0.0235,1310,0.00026452,0,NaN,0,1310,0.00026452,0.34652
197,0.35419,0.59779,0.60437,0.2352,0.0235,1310,0.00027032,0,NaN,0,1310,0.00027032,0.35412
198,0.36195,0.60593,0.60948,0.24,0.0235,1310,0.00027624,0,NaN,0,1310,0.00027624,0.36187
199,0.36987,0.61418,0.61462,0.2448,0.0235,1310,0.00028228,0,NaN,0,1310,0.00028228,0.36979
200,0.37796,0.62256,0.61976,0.2496,0.0235,1310,0.00028845,0,NaN,0,1310,0.00028845,0.37788
201,0.38621,0.63103,0.62491,0.2544,0.0235,1310,0.00029475,0,NaN,0,1310,0.00029475,0.38612
202,0.39464,0.63964,0.63007,0.2592,0.0235,1310,0.00030118,0,NaN,0,1310,0.00030118,0.39454
203,0.40332,0.6483,0.63541,0.264,0.0235,1310,0.0003078,0,NaN,0,1310,0.0003078,0.40322
204,0.41213,0.65701,0.64075,0.2688,0.0235,1310,0.00031452,0,NaN,0,1310,0.00031452,0.41202
205,0.42117,0.66591,0.64609,0.2736,0.0235,1310,0.00032141,0,NaN,0,1310,0.00032141,0.42104
206,0.43034,0.6749,0.65143,0.2784,0.0235,1310,0.0003284,0,NaN,0,1310,0.0003284,0.4302
207,0.43974,0.68412,0.65676,0.2832,0.0235,1310,0.00033557,0,NaN,0,1310,0.00033557,0.4396
208,0.44933,0.69346,0.66209,0.288,0.0235,1310,0.00034289,0,NaN,0,1310,0.00034289,0.44918
209,0.45907,0.70285,0.66742,0.2928,0.0235,1310,0.00035031,0,NaN,0,1310,0.00035031,0.45891
210,0.46907,0.71246,0.67275,0.2976,0.0235,1310,0.00035794,0,NaN,0,1310,0.00035794,0.4689
211,0.47927,0.7222,0.67807,0.3024,0.0235,1310,0.00036571,0,NaN,0,1310,0.00036571,0.47909
212,0.48966,0.73206,0.6834,0.3072,0.0235,1310,0.00037364,0,NaN,0,1310,0.00037364,0.48947
213,0.50028,0.74212,0.68873,0.312,0.0235,1310,0.00038174,0,NaN,0,1310,0.00038174,0.50008
214,0.5111,0.75228,0.69406,0.3168,0.0235,1310,0.00038998,0,NaN,0,1310,0.00038998,0.51088
215,0.52217,0.76264,0.6994,0.3216,0.0235,1310,0.00039843,0,NaN,0,1310,0.00039843,0.52194
216,0.53347,0.77315,0.70473,0.3264,0.0235,1310,0.00040704,0,NaN,0,1310,0.00040704,0.53323
217,0.54501,0.78378,0.71008,0.3312,0.0235,1310,0.00041584,0,NaN,0,1310,0.00041584,0.54475
218,0.55676,0.79452,0.71542,0.336,0.0235,1310,0.0004248,0,NaN,0,1310,0.0004248,0.55649
219,0.56879,0.80546,0.72078,0.3408,0.0235,1310,0.00043397,0,NaN,0,1310,0.00043397,0.5685
220,0.58107,0.81653,0.72614,0.3456,0.0235,1310,0.00044333,0,NaN,0,1310,0.00044333,0.58076
221,0.5936,0.82775,0.73151,0.3504,0.0235,1310,0.00045289,0,NaN,0,1310,0.00045289,0.59329
222,0.60641,0.83913,0.73689,0.3552,0.0235,1310,0.00046265,0,NaN,0,1310,0.00046265,0.60607
223,0.61948,0.85064,0.74229,0.36,0.0235,1310,0.00047261,0,NaN,0,1310,0.00047261,0.61912
224,0.63282,0.8623,0.74769,0.3648,0.0235,1310,0.00048278,0,NaN,0,1310,0.00048278,0.63245
225,0.64645,0.87413,0.7531,0.3696,0.0235,1310,0.00049317,0,NaN,0,1310,0.00049317,0.64606
226,0.66037,0.88612,0.75851,0.3744,0.0235,1310,0.00050379,0,NaN,0,1310,0.00050379,0.65996
227,0.67459,0.89826,0.76394,0.3792,0.0235,1310,0.00051462,0,NaN,0,1310,0.00051462,0.67416
228,0.68911,0.91057,0.76938,0.384,0.0235,1310,0.00052569,0,NaN,0,1310,0.00052569,0.68866
229,0.70394,0.92303,0.77483,0.3888,0.0235,1310,0.000537,0,NaN,0,1310,0.000537,0.70347
230,0.71909,0.93564,0.78031,0.3936,0.0235,1310,0.00054855,0,NaN,0,1310,0.00054855,0.71859
231,0.73457,0.94849,0.7858,0.3984,0.0235,1310,0.00056034,0,NaN,0,1310,0.00056034,0.73405
232,0.75038,0.9615,0.79131,0.4032,0.0235,1310,0.00057239,0,NaN,0,1310,0.00057239,0.74983
233,0.76653,0.9747,0.79682,0.408,0.0235,1310,0.0005847,0,NaN,0,1310,0.0005847,0.76595
234,0.78302,0.98808,0.80235,0.4128,0.0235,1310,0.00059727,0,NaN,0,1310,0.00059727,0.78242
235,0.79988,1.0016,0.8079,0.4176,0.0235,1310,0.00061011,0,NaN,0,1310,0.00061011,0.79925
236,0.81709,1.0153,0.81348,0.4224,0.0235,1310,0.00062323,0,NaN,0,1310,0.00062323,0.81643
237,0.83466,1.0292,0.81906,0.4272,0.0235,1310,0.00063662,0,NaN,0,1310,0.00063662,0.83397
238,0.85263,1.0433,0.82465,0.432,0.0235,1310,0.00065031,0,NaN,0,1310,0.00065031,0.85191
239,0.87097,1.0575,0.8302,0.4368,0.0235,1310,0.00066429,0,NaN,0,1310,0.00066429,0.87022
240,0.88972,1.072,0.83577,0.4416,0.0235,1310,0.00067857,0,NaN,0,1310,0.00067857,0.88893
241,0.90885,1.0866,0.84135,0.4464,0.0235,1310,0.00069315,0,NaN,0,1310,0.00069315,0.90803
242,0.92841,1.1014,0.84694,0.4512,0.0235,1310,0.00070805,0,NaN,0,1310,0.00070805,0.92755
243,0.94839,1.1164,0.85255,0.456,0.0235,1310,0.00072328,0,NaN,0,1310,0.00072328,0.9475
244,0.96881,1.1315,0.85817,0.4608,0.0235,1310,0.00073883,0,NaN,0,1310,0.00073883,0.96787
245,0.98966,1.1469,0.8638,0.4656,0.0235,1310,0.00075472,0,NaN,0,1310,0.00075472,0.98868
246,1.011,1.1626,0.86946,0.4704,0.0235,1310,0.00077095,0,NaN,0,1310,0.00077095,1.0099
247,1.0327,1.1784,0.87513,0.4752,0.0235,1310,0.00078753,0,NaN,0,1310,0.00078753,1.0317
248,1.055,1.1944,0.88081,0.48,0.0235,1310,0.00080447,0,NaN,0,1310,0.00080447,1.0539
249,1.0776,1.2106,0.88651,0.4848,0.0235,1310,0.00082174,0,NaN,0,1310,0.00082174,1.0765
250,1.1008,1.2271,0.89222,0.4896,0.0235,1310,0.00083942,0,NaN,0,1310,0.00083942,1.0996
251,1.1246,1.2437,0.89795,0.4944,0.0235,1310,0.00085749,0,NaN,0,1310,0.00085749,1.1233
252,1.1488,1.2606,0.90369,0.4992,0.0235,1310,0.00087593,0,NaN,0,1310,0.00087593,1.1475
253,1.1735,1.2775,0.90945,0.504,0.0235,1310,0.00089473,0,NaN,0,1310,0.00089473,1.1721
254,1.1989,1.2948,0.9154,0.5088,0.0235,1310,0.00091409,0,NaN,0,1310,0.00091409,1.1975
255,1.2248,1.3122,0.92136,0.5136,0.0235,1310,0.00093384,0,NaN,0,1310,0.00093384,1.2233
256,1.2513,1.3298,0.92734,0.5184,0.0235,1310,0.00095401,0,NaN,0,1310,0.00095401,1.2497
257,1.2784,1.3477,0.93332,0.52322,0.0235,1310,0.00097462,0,NaN,0,1310,0.00097462,1.2768
258,1.3057,1.3655,0.9393,0.52809,0.0235,1310,0.00099546,0,NaN,0,1310,0.00099546,1.3041
259,1.3333,1.3834,0.94528,0.533,0.0235,1310,0.0010165,0,NaN,0,1310,0.0010165,1.3316
260,1.3611,1.401,0.95127,0.53796,0.0235,1310,0.0010376,0,NaN,0,1310,0.0010376,1.3593
261,1.3891,1.4187,0.95725,0.54296,0.0235,1310,0.0010589,0,NaN,0,1310,0.0010589,1.3872
262,1.4173,1.4362,0.96324,0.54802,0.0235,1310,0.0010804,0,NaN,0,1310,0.0010804,1.4154
263,1.4456,1.4536,0.96925,0.55311,0.0235,1310,0.001102,0,NaN,0,1310,0.001102,1.4436
264,1.4742,1.471,0.97526,0.55826,0.0235,1310,0.0011238,0,NaN,0,1310,0.0011238,1.4721
265,1.5029,1.4882,0.98129,0.56345,0.0235,1310,0.0011456,0,NaN,0,1310,0.0011456,1.5008
266,1.5318,1.5054,0.98731,0.56869,0.0235,1310,0.0011676,0,NaN,0,1310,0.0011676,1.5296
267,1.5609,1.5224,0.99334,0.57398,0.0235,1310,0.0011898,0,NaN,0,1310,0.0011898,1.5586
268,1.5901,1.5394,0.99937,0.57932,0.0235,1310,0.001212,0,NaN,0,1310,0.001212,1.5878
269,1.6195,1.5562,1.0054,0.58471,0.0235,1310,0.0012344,0,NaN,0,1310,0.0012344,1.617
270,1.649,1.573,1.0114,0.59015,0.0235,1310,0.0012569,0,NaN,0,1310,0.0012569,1.6465
271,1.6786,1.5895,1.0175,0.59564,0.0235,1310,0.0012794,0,NaN,0,1310,0.0012794,1.676
272,1.7084,1.606,1.0235,0.60118,0.0235,1310,0.0013021,0,NaN,0,1310,0.0013021,1.7058
273,1.7383,1.6224,1.0296,0.60677,0.0235,1310,0.0013248,0,NaN,0,1310,0.0013248,1.7355
274,1.7683,1.6387,1.0356,0.61242,0.0235,1310,0.0013477,0,NaN,0,1310,0.0013477,1.7655
275,1.7984,1.6548,1.0417,0.61811,0.0235,1310,0.0013706,0,NaN,0,1310,0.0013706,1.7955
276,1.8287,1.6708,1.0478,0.62386,0.0235,1310,0.0013937,0,NaN,0,1310,0.0013937,1.8257
277,1.8589,1.6867,1.0538,0.62967,0.0235,1310,0.0014167,0,NaN,0,1310,0.0014167,1.8559
278,1.8894,1.7025,1.0599,0.63552,0.0235,1310,0.0014399,0,NaN,0,1310,0.0014399,1.8863
279,1.9198,1.7182,1.0659,0.64144,0.0235,1310,0.0014631,0,NaN,0,1310,0.0014631,1.9166
280,1.9505,1.7338,1.072,0.6474,0.0235,1310,0.0014864,0,NaN,0,1310,0.0014864,1.9472
281,1.9811,1.7491,1.0781,0.65343,0.0235,1310,0.0015097,0,NaN,0,1310,0.0015097,1.9777
282,2.0118,1.7645,1.0841,0.6595,0.0235,1310,0.0015331,0,NaN,0,1310,0.0015331,2.0083
283,2.0425,1.7796,1.0902,0.66564,0.0235,1310,0.0015565,0,NaN,0,1310,0.0015565,2.039
284,2.0734,1.7948,1.0962,0.67183,0.0235,1310,0.00158,0,NaN,0,1310,0.00158,2.0698
285,2.1043,1.8097,1.1023,0.67808,0.0235,1310,0.0016035,0,NaN,0,1310,0.0016035,2.1006
286,2.1352,1.8245,1.1083,0.68439,0.0235,1310,0.0016271,0,NaN,0,1310,0.0016271,2.1314
287,2.1661,1.8392,1.1144,0.69075,0.0235,1310,0.0016506,0,NaN,0,1310,0.0016506,2.1622
288,2.1971,1.8538,1.1204,0.69718,0.0235,1310,0.0016742,0,NaN,0,1310,0.0016742,2.1932
289,2.2281,1.8682,1.1264,0.70367,0.0235,1310,0.0016977,0,NaN,0,1310,0.0016977,2.224
290,2.2591,1.8825,1.1324,0.71021,0.0235,1310,0.0017214,0,NaN,0,1310,0.0017214,2.255
291,2.29,1.8966,1.1384,0.71682,0.0235,1310,0.0017449,0,NaN,0,1310,0.0017449,2.2858
292,2.3211,1.9107,1.1444,0.72349,0.0235,1310,0.0017686,0,NaN,0,1310,0.0017686,2.3168
293,2.3521,1.9246,1.1504,0.73022,0.0235,1310,0.0017922,0,NaN,0,1310,0.0017922,2.3477
294,2.3831,1.9385,1.1564,0.73701,0.0235,1310,0.0018158,0,NaN,0,1310,0.0018158,2.3787
295,2.4141,1.9521,1.1624,0.74386,0.0235,1310,0.0018394,0,NaN,0,1310,0.0018394,2.4096
296,2.445,1.9656,1.1684,0.75078,0.0235,1310,0.0018629,0,NaN,0,1310,0.0018629,2.4404
297,2.4761,1.9791,1.1743,0.75777,0.0235,1310,0.0018865,0,NaN,0,1310,0.0018865,2.4714
298,2.5069,1.9923,1.1803,0.76482,0.0235,1310,0.00191,0,NaN,0,1310,0.00191,2.5021
299,2.5378,2.0055,1.1862,0.77193,0.0235,1310,0.0019335,0,NaN,0,1310,0.0019335,2.5329
300,2.5685,2.0185,1.1921,0.77911,0.0235,1310,0.0019569,0,NaN,0,1310,0.0019569,2.5636
301,2.5994,2.0314,1.198,0.78636,0.0235,1310,0.0019804,0,NaN,0,1310,0.0019804,2.5944
302,2.6301,2.0442,1.2039,0.79367,0.0235,1310,0.0020038,0,NaN,0,1310,0.0020038,2.625
303,2.6608,2.0569,1.2098,0.80106,0.0235,1310,0.0020272,0,NaN,0,1310,0.0020272,2.6556
304,2.6913,2.0694,1.2157,0.80851,0.0235,1310,0.0020504,0,NaN,0,1310,0.0020504,2.686
305,2.7219,2.0818,1.2215,0.81603,0.0235,1310,0.0020737,0,NaN,0,1310,0.0020737,2.7165
306,2.7523,2.094,1.2273,0.82362,0.0235,1310,0.0020969,0,NaN,0,1310,0.0020969,2.7469
307,2.7827,2.1062,1.2332,0.83128,0.0235,1310,0.00212,0,NaN,0,1310,0.00212,2.7772
308,2.813,2.1182,1.239,0.83902,0.0235,1310,0.002143,0,NaN,0,1310,0.002143,2.8074
309,2.8431,2.1301,1.2448,0.84682,0.0235,1310,0.002166,0,NaN,0,1310,0.002166,2.8375
310,2.8732,2.1419,1.2505,0.8547,0.0235,1310,0.0021889,0,NaN,0,1310,0.0021889,2.8675
311,2.9032,2.1535,1.2563,0.86265,0.0235,1310,0.0022117,0,NaN,0,1310,0.0022117,2.8974
312,2.933,2.1651,1.2619,0.87067,0.0235,1310,0.0022344,0,NaN,0,1310,0.0022344,2.9271
313,2.9627,2.1765,1.2675,0.87877,0.0235,1310,0.002257,0,NaN,0,1310,0.002257,2.9567
314,2.9924,2.1879,1.2731,0.88695,0.0235,1310,0.0022796,0,NaN,0,1310,0.0022796,2.9863
315,3.0219,2.1992,1.2787,0.8952,0.0235,1310,0.002302,0,NaN,0,1310,0.002302,3.0157
316,3.0512,2.2103,1.2843,0.90352,0.0235,1310,0.0023244,0,NaN,0,1310,0.0023244,3.045
317,3.0805,2.2213,1.2898,0.91193,0.0235,1310,0.0023467,0,NaN,0,1310,0.0023467,3.0741
318,3.1096,2.2322,1.2953,0.92041,0.0235,1310,0.0023689,0,NaN,0,1310,0.0023689,3.1032
319,3.1387,2.243,1.3008,0.92897,0.0235,1310,0.002391,0,NaN,0,1310,0.002391,3.1322
320,3.1676,2.2536,1.3063,0.93762,0.0235,1310,0.002413,0,NaN,0,1310,0.002413,3.161
